Region,Crop_Species,Water_Requirement,Yield,Shade_Tolerance
Temperate,Peanuts,1832.1136385517063,7.456584630147025,0.571884029264652
Tropical,Wheat,349.7309805473894,2.6541529449312025,0.014151685367514433
Mountain,Corn,229.22425416640394,2.6057391813812734,0.6592464015062564
Mountain,Soybean,530.1186749620797,7.4842577686608145,0.42644314114419335
Tropical,Wheat,1307.6856149795158,2.7641158221823825,0.49895776998058894
Arid,Cotton,440.32723328041584,7.200858421422821,0.40071814877106315
Temperate,Peanuts,1695.6625258970719,8.875682942214283,0.8562724643691417
Temperate,Soybean,276.1128903072623,2.9956788166099955,0.7336420381127463
Mountain,Cotton,1047.6897855789593,1.3968521780687344,0.7135705540657038
Arid,Peanuts,882.4364975475551,9.40871813166904,0.4610941051520283
Mountain,Wheat,637.8499347277736,5.40289396572076,0.4611405693784302
Temperate,Soybean,1836.4827096041902,1.6821703570953548,0.10003664667676582
Coastal,Cotton,869.0339372487259,8.306732153669802,0.28114510792634284
Mountain,Wheat,784.5181781959244,6.332748873169653,0.12355545052300687
Arid,Sugarcane,1889.3807391891532,1.6152432064246067,0.38182716065913336
Tropical,Peanuts,572.6195045367494,2.764718155553944,0.3497068894887989
Temperate,Barley,241.44137415483002,5.620046446722982,0.721821338717264
Mountain,Sugarcane,471.8286825585489,4.85969093284335,0.21995043917268808
Arid,Peanuts,1218.2262818744725,8.571536415431265,0.9038948532815315
Coastal,Rice,1722.5924634881044,6.275508939806516,0.8366259896175468
Coastal,Peanuts,1724.0608109762425,3.8588039169053108,0.5087676649251794
Coastal,Rice,1897.6547618523905,3.740343960663673,0.04903339202074608
Mountain,Peanuts,1908.674835595119,2.520245871155714,0.9858457151249828
Arid,Soybean,1283.4795555508647,7.84542528955761,0.2746822911721244
Tropical,Barley,1112.0207488415913,6.443473980845377,0.18616401582782027
Arid,Rice,415.3363327814686,9.786343885727605,0.7706983203246978
Mountain,Peanuts,1794.558521735506,6.6169981629820915,0.05725732857206833
Tropical,Soybean,1101.5191814576456,6.577426206277888,0.8149747658268237
Temperate,Cotton,1109.1616168498872,8.54830361962697,0.33770595804542236
Arid,Barley,846.0015535715221,4.5809907666044305,0.024359594192954748
Arid,Soybean,245.1385464258707,5.409932417990806,0.584256696657319
Tropical,Rice,778.3726334394908,9.467343663794347,0.7956206745761263
Tropical,Rice,1481.6842002244402,5.245847939693489,0.7606280936464814
Temperate,Corn,1959.9395586611001,6.126382068959806,0.357640917405887
Coastal,Rice,1260.3181554677953,7.897681869233897,0.7102291070243767
Coastal,Soybean,509.51459374078166,1.6349295278081444,0.22372607323692884
Arid,Soybean,1150.3745729171314,1.7186905298808313,0.16572129640619615
Mountain,Corn,681.7076017486298,3.9983713671394123,0.15737454704767584
Temperate,Barley,1564.1900230892068,4.741055567144745,0.3560746836255435
Tropical,Cotton,452.89986056343923,5.546364764401873,0.6933044560986388
Arid,Cotton,876.9897976797737,6.593648475651653,0.41294012816783277
Temperate,Barley,1764.808630750376,7.782459715014982,0.8702077182170446
Temperate,Wheat,1171.2329985028396,9.709989849325511,0.398126941602467
Tropical,Soybean,446.93217400561355,9.35008291473179,0.9283785639389635
Coastal,Sugarcane,494.3809176229945,7.691380472729524,0.8963163318955698
Coastal,Barley,298.95355736644876,5.779640387325083,0.5232163803584362
Arid,Rice,477.82247419082455,1.6310995159874297,0.5399842011921977
Tropical,Soybean,718.8311701727976,4.700741133500973,0.127043788577058
Arid,Soybean,757.8813216959,4.562749318798842,0.6145622584478426
Temperate,Barley,1481.356283120028,7.276815187928325,0.5703065462174962
Mountain,Corn,1320.2273279627111,8.792059462252485,0.996149325684284
Mountain,Cotton,359.6081536728447,6.412307165811789,0.9141332997290745
Mountain,Rice,348.1518352308768,5.194610048726592,0.17868038698968092
Temperate,Corn,1920.8025623394308,1.64338020731182,0.2408535462989866
Temperate,Peanuts,988.2113560318899,6.194766003995207,0.6818004943652575
Mountain,Corn,1072.3659783445548,8.518231322171417,0.8044040957906651
Arid,Corn,1503.561228651469,6.57668121217139,0.9441852160182764
Tropical,Rice,387.25575951108533,9.149744640310088,0.16052706330178435
Temperate,Sugarcane,1936.8445734833138,5.140807413025478,0.9806951215861175
Mountain,Sugarcane,742.8024711931554,1.5250645364583186,0.11454489536059254
Coastal,Cotton,1974.668132003087,1.0952881003239652,0.23631445461952783
Mountain,Cotton,839.3640471529071,5.462969555956192,0.2205778996039548
Mountain,Corn,1919.8288056025804,4.8971117979872325,0.6574408938243758
Coastal,Sugarcane,1195.1446939985794,5.858333452659002,0.8643446992680798
Tropical,Sugarcane,1573.664945198865,6.712937853408138,0.8730854655557934
Arid,Barley,592.4973148099948,2.912652116529329,0.7201062216386156
Temperate,Peanuts,604.7329977043935,4.152758478083449,0.7871830045341575
Arid,Soybean,1027.8173664672004,7.284312679473088,0.8987461085976063
Arid,Corn,1539.4903930345613,1.3384469780783852,0.027484825014387426
Mountain,Sugarcane,344.6393172829272,4.094930770057752,0.24966888173622126
Temperate,Cotton,594.3462853073052,9.817463025799853,0.7187155627533455
Temperate,Peanuts,1738.515905562222,2.973326444104225,0.33141505955623674
Mountain,Soybean,1932.2514343965156,3.879837676234082,0.9032622428125853
Arid,Rice,1442.806558038353,9.356784486423381,0.05516509884243492
Temperate,Corn,676.5658128987095,5.958421253180339,0.8184292179669475
Tropical,Peanuts,1138.9163712986574,5.449961867113065,0.6263757072469731
Tropical,Rice,626.2992360984292,2.1922692054748856,0.01571559567298042
Arid,Soybean,1404.4425902712494,9.911527266549957,0.9523700332778073
Mountain,Barley,1721.9105356616392,1.3236161162780546,0.678389040160975
Coastal,Cotton,400.82291991822603,9.442345610997068,0.6893716259989526
Arid,Soybean,221.6208372182419,5.146183170667441,0.25344531381702995
Temperate,Soybean,380.9963999555424,4.043416284767559,0.8938879095487202
Mountain,Sugarcane,1994.3023420288735,3.168159850846494,0.007262170910907528
Temperate,Cotton,543.5266772421398,2.5122341907944,0.984043501842522
Mountain,Soybean,1661.8071565680136,3.4779500240761587,0.17932578399144417
Tropical,Wheat,1853.8292224079369,9.403304615398573,0.6754457868048178
Mountain,Sugarcane,614.0456026060078,8.867682442923606,0.5273994504169991
Temperate,Barley,1512.240991041361,3.180338354941,0.7559495971960345
Arid,Barley,860.2758294569684,8.277951664352981,0.881066327525123
Arid,Cotton,587.8860158836931,9.953591636421677,0.605244528531497
Mountain,Soybean,385.3127469019795,4.534311472923872,0.15218524624715934
Tropical,Wheat,259.1184169175707,4.27652104376372,0.276420728282768
Mountain,Soybean,1406.6853742787569,3.175545749022308,0.6751460704087027
Temperate,Soybean,1150.083248025714,8.928008203304994,0.26517027775864954
Temperate,Barley,1370.5879558793554,6.340440786925541,0.532794199358297
Temperate,Wheat,1286.100573859385,3.7338605713610677,0.1764664930419647
Temperate,Sugarcane,563.828840343497,3.4759170253684744,0.6927370244246027
Arid,Rice,806.2970778828337,2.114802119990804,0.16179875784193498
Temperate,Cotton,877.9755515582264,6.202444123691124,0.8330221668174547
Arid,Peanuts,1588.861027612242,4.1998939256650125,0.9027157293981865
Arid,Corn,721.7169819064429,8.002766952905072,0.618935246539295
Arid,Rice,203.92394954527674,9.145874850503162,0.3469941620439644
Tropical,Rice,1612.0589603313597,3.326903990602914,0.27447810767733005
Coastal,Barley,453.8211509610153,5.0102996398527155,0.3114706023715451
Mountain,Corn,1692.4993682742277,7.325099627254545,0.4869280047902135
Mountain,Corn,1623.7031679159234,7.96311931345656,0.0885749581152222
Tropical,Cotton,853.9375078600006,8.326164546849725,0.6168383574760061
Temperate,Barley,479.30128121306603,8.767915275300044,0.10195747843352732
Tropical,Rice,202.63210728131608,9.815511617805686,0.4299948783073574
Tropical,Rice,1598.5716486151387,4.799340371889921,0.7096329849057482
Temperate,Barley,1766.0164417406857,5.474605857841854,0.8904171064112195
Temperate,Corn,937.2135659177126,6.720110484976801,0.04597943501151447
Coastal,Barley,445.7875183187876,1.6505005089394535,0.2899488622926881
Mountain,Barley,1022.0063326057733,5.625223812112569,0.612292154488326
Coastal,Cotton,388.7561796162295,4.594703093782954,0.492591232766345
Temperate,Rice,1628.101675648939,9.91456315296976,0.751469045773819
Coastal,Corn,1321.9345334563143,8.252616164422886,0.15922994207263463
Mountain,Peanuts,1465.2031608462762,7.160086453475974,0.03197568644029092
Mountain,Soybean,1619.3338662227263,8.550843048732066,0.5286063967760793
Temperate,Soybean,1767.8976361111536,7.1063687705737335,0.18629999784552065
Arid,Soybean,1407.2957330837594,1.921597114016912,0.460893161154899
Arid,Sugarcane,1837.926211179563,6.935478723176093,0.6217759184244235
Arid,Cotton,678.0886565342777,1.4212002240136181,0.4919584242275603
Arid,Wheat,835.7317878129259,4.893549055123751,0.08361384849617737
Arid,Soybean,745.2313530005747,1.137447387307064,0.5032610001943146
Temperate,Barley,335.28659699820986,5.827515318059786,0.3595074302947785
Coastal,Corn,1930.1180023621382,9.93035690976712,0.6535689099796375
Mountain,Sugarcane,1518.106753300967,4.450657135284911,0.56978071944416
Tropical,Rice,1222.140702218343,9.432764387091702,0.4682349747692256
Coastal,Sugarcane,1157.9762758646868,7.281605097160749,0.7936623934958071
Arid,Soybean,1309.1289934878234,2.2843660165794675,0.9531820306818523
Arid,Peanuts,1117.2115288567122,5.974658715190845,0.28401770326209086
Arid,Cotton,1889.6007169710072,1.7946424378930903,0.3405018589786504
Tropical,Sugarcane,1619.0694147762113,5.175722987193367,0.312387351865946
Tropical,Barley,1942.8638693688788,3.88454413209188,0.8350241561678893
Coastal,Wheat,894.0632131638697,4.559747556668654,0.5561047425218983
Coastal,Rice,1809.26249626157,5.440917300788586,0.7563678565734088
Temperate,Corn,620.1353684231572,5.900113016639581,0.7211901836231409
Arid,Soybean,1495.807093013617,8.716610840187215,0.6883242371109103
Mountain,Soybean,1842.8094634794777,9.503771095722845,0.1235993880140237
Mountain,Soybean,573.9197162515775,8.911636447482746,0.4372198119116103
Mountain,Wheat,1734.612869288281,4.436104330853451,0.798984131461228
Coastal,Cotton,1125.8376472436485,4.046004403709424,0.5171378183366204
Temperate,Soybean,1945.0178301579285,5.121532904060421,0.5227395400615336
Tropical,Sugarcane,266.32085055649867,5.798984190847222,0.004795900232074879
Temperate,Corn,960.8866806777828,9.361815036023355,0.18553814614606945
Tropical,Rice,1971.0630133664945,7.836508585608479,0.5033556078330707
Temperate,Soybean,1802.2303881227704,7.13465259230446,0.5444634238899944
Coastal,Rice,1507.705312884664,2.386236235671409,0.5931230569219239
Mountain,Peanuts,1801.2820907678527,9.57616275788145,0.7447769447701894
Mountain,Cotton,570.1993302421878,1.7479970251584591,0.07495976249033631
Arid,Barley,1968.5144915290348,9.877044560233557,0.020014087122127933
Arid,Wheat,952.5529164041106,9.29426797436094,0.0653782730930953
Coastal,Wheat,1227.6845435077491,3.768225820757883,0.6578307948926038
Arid,Rice,1601.8222032319775,7.7095891866853465,0.40644526540283776
Mountain,Wheat,258.2366858196213,9.012904288704249,0.7109121148769708
Temperate,Cotton,621.8282678855472,7.331955685916988,0.7114896183605167
Coastal,Sugarcane,873.4754035530588,2.4877858866683136,0.9644366356725975
Tropical,Corn,1763.3499763764446,4.8855011179521615,0.6202390409400907
Tropical,Sugarcane,633.0717094949316,7.385311247161368,0.1992889090503499
Mountain,Sugarcane,1109.0619066169863,1.2240012120821153,0.8724489049460953
Tropical,Rice,1427.5255640863259,8.071929931070418,0.9608164312962009
Temperate,Peanuts,1817.2811321717172,5.363620907064215,0.9616185078411933
Mountain,Soybean,1450.0526414863389,7.974040183017248,0.5300629733313418
Tropical,Wheat,1839.0456700756904,2.8475717026006917,0.9178766590250469
Tropical,Barley,831.5900843532547,8.388782390324373,0.3856938973368491
Arid,Wheat,770.3796879162666,2.4621904954641307,0.04817174525480894
Tropical,Sugarcane,1291.8910733505488,9.024371060188006,0.07904324852541988
Mountain,Cotton,1547.233719786307,6.954922285062225,0.6460193962575105
Temperate,Rice,1647.7093364895306,3.762382125869699,0.06941927186137287
Temperate,Corn,407.6319460130396,1.3191458976355583,0.5624004023692791
Temperate,Rice,556.7986091338711,8.918671543363315,0.44917033966835307
Temperate,Soybean,1935.2928107758385,3.4496751384627693,0.11780499826138091
Coastal,Rice,1708.9200271779648,4.015569687488896,0.31342465070897974
Temperate,Peanuts,666.5420183432527,5.488872214793016,0.19472988416964654
Arid,Wheat,570.4200938495189,4.382101565260486,0.21359209321514105
Mountain,Sugarcane,1224.5913556661574,2.7906277148840015,0.4195023973048919
Coastal,Barley,1576.8984222893823,5.497556594225016,0.14045480446402492
Tropical,Sugarcane,456.19535362684553,8.14972339783335,0.16047170566076874
Arid,Rice,626.394260249547,1.9782997095346473,0.7258702930572097
Mountain,Corn,1877.390597554505,7.826166065700064,0.7531788232312621
Tropical,Corn,245.3502295445265,2.750726892811759,0.6451254165009246
Temperate,Soybean,1987.055737650832,3.3217122060894653,0.7409122736867718
Arid,Cotton,692.4599824316683,7.885226215665045,0.6605053531475764
Mountain,Corn,1454.039721983507,9.439102447750374,0.5425596378773666
Tropical,Peanuts,553.0141524951596,4.5260256252829425,0.8095580759626102
Mountain,Rice,1891.7604585526055,4.964872894024389,0.6036284262439009
Tropical,Soybean,831.2281161956371,5.246153676767665,0.8727086701291074
Mountain,Cotton,1142.4387458188253,3.4809355275879326,0.5985469717191884
Arid,Wheat,741.5147564792177,2.460604577246674,0.35938039969009583
Tropical,Rice,1225.1727052707224,1.4333637886415118,0.7924560861990187
Mountain,Rice,1819.772601268227,3.1952451281151864,0.6021257764511142
Temperate,Sugarcane,1251.337481129213,5.088890391280218,0.07276641168092524
Arid,Rice,1244.2298920530034,7.944878487504367,0.6977258934230441
Arid,Barley,832.6535183190052,7.378083455479004,0.9207515325353199
Mountain,Barley,865.0228453319502,4.929499722086403,0.4698929509844635
Mountain,Barley,1745.6247348301322,4.082577733178304,0.11145997444090283
Tropical,Peanuts,643.8569082633833,4.310109375580794,0.8540426493280797
Arid,Rice,1624.6408434680438,7.891419780964387,0.9140041040540777
Temperate,Corn,453.7739614216799,8.30711279670211,0.1764112190534085
Coastal,Soybean,1629.4747729253388,3.663387524826628,0.1931127691972141
Tropical,Sugarcane,1338.9092482745452,8.525267944479076,0.64749213157732
Tropical,Soybean,1684.6669059072722,1.9368038052495007,0.26969616807517205
Arid,Wheat,519.2907841951871,7.22616671193929,0.9294103339774217
Tropical,Soybean,1118.232389011696,8.510076160332126,0.15081819558939846
Coastal,Wheat,1680.539560686912,5.721761524807141,0.20095147996292828
Tropical,Rice,1525.9995170395318,2.418596815203938,0.1154377789921539
Temperate,Soybean,1911.8633882532208,6.228727666418437,0.5303375449183868
Tropical,Soybean,768.8123856109681,1.7099055725581873,0.9206335824911283
Arid,Rice,471.0021991911586,2.975020673787216,0.5494747617742313
Arid,Wheat,1236.669613361628,4.872760032981224,0.7064184685934767
Tropical,Barley,909.6842409355149,8.98314159396205,0.8169721394977242
Mountain,Peanuts,921.5298353583926,5.697988639859636,0.6826567191136411
Coastal,Rice,1644.9341083962333,6.941909278766865,0.9134241531638393
